transition,change_mode,old_gene_id,new_gene_id,reason_category,reason_detail,reason_source,confidence,bbh_pid,bbh_evalue,bbh_cov,old_reaction_count,new_reaction_count,old_reaction_ids,new_reaction_ids
iDT1294Photo -> DSM123,replace,RPE_RS19250,ACXYSJ_09280,bbh_ortholog_replacement_pass_threshold,Reference gene replaced by DSM123 ortholog using BBH mapping and threshold filter.,"D:\Project\ai_project\DSM123\workflow1\bbh\Rpal_BisA53_vs_DSM123_parsed.csv; thresholds(pid>=65.0, cov>=0.2, e<=0.001)",direct,97.211,0.0,1.0,12,12,ALAALAabcpp | ALAabcpp | GLCGLYCabcpp_syn | GLYabcpp | HISabcpp | ILEabcpp | LEUabcpp | LYSabcpp | PROabcpp | SERabcpp | THRabcpp | VALabcpp,ALAALAabcpp | ALAabcpp | GLCGLYCabcpp_syn | GLYabcpp | HISabcpp | ILEabcpp | LEUabcpp | LYSabcpp | PROabcpp | SERabcpp | THRabcpp | VALabcpp
iDT1294Photo -> DSM123,replace,RPE_RS19255,ACXYSJ_09275,bbh_ortholog_replacement_pass_threshold,Reference gene replaced by DSM123 ortholog using BBH mapping and threshold filter.,"D:\Project\ai_project\DSM123\workflow1\bbh\Rpal_BisA53_vs_DSM123_parsed.csv; thresholds(pid>=65.0, cov>=0.2, e<=0.001)",direct,98.054,0.0,1.0,24,24,ALLabcpp | CYSabc2pp | ENLIPAabctex | FE3DCITabcpp | FECRMabcpp | FEOXAMabcpp | GLUabcpp | GLYBabcpp | GTHRDabc2pp | GTHRDabcpp | LIPACabcpp | LIPAabctex | MALTHXabcpp | MALTPTabcpp | MALTTRabcpp | MALTTTRabcpp | MALTabcpp | METabcpp | O16A4COLIPAabctex | ORNabcpp | PROGLYabcpp | RIBabcpp | TAURabcpp | THMabcpp,ALLabcpp | CYSabc2pp | ENLIPAabctex | FE3DCITabcpp | FECRMabcpp | FEOXAMabcpp | GLUabcpp | GLYBabcpp | GTHRDabc2pp | GTHRDabcpp | LIPACabcpp | LIPAabctex | MALTHXabcpp | MALTPTabcpp | MALTTRabcpp | MALTTTRabcpp | MALTabcpp | METabcpp | O16A4COLIPAabctex | ORNabcpp | PROGLYabcpp | RIBabcpp | TAURabcpp | THMabcpp
iDT1294Photo -> DSM123,replace,RPE_RS19265,ACXYSJ_09265,bbh_ortholog_replacement_pass_threshold,Reference gene replaced by DSM123 ortholog using BBH mapping and threshold filter.,"D:\Project\ai_project\DSM123\workflow1\bbh\Rpal_BisA53_vs_DSM123_parsed.csv; thresholds(pid>=65.0, cov>=0.2, e<=0.001)",direct,96.726,0.0,1.0,6,6,ALAabc | ILEabc | OANTILpp | OANTIabcpp | THRabc | VALabc,ALAabc | ILEabc | OANTILpp | OANTIabcpp | THRabc | VALabc
iDT1294Photo -> DSM123,replace,RPE_RS19275,ACXYSJ_09255,bbh_ortholog_replacement_pass_threshold,Reference gene replaced by DSM123 ortholog using BBH mapping and threshold filter.,"D:\Project\ai_project\DSM123\workflow1\bbh\Rpal_BisA53_vs_DSM123_parsed.csv; thresholds(pid>=65.0, cov>=0.2, e<=0.001)",direct,88.811,1.11e-84,0.9794520547945206,1,1,PNSPA,PNSPA
iDT1294Photo -> DSM123,replace,RPE_RS19350,ACXYSJ_23360,bbh_ortholog_replacement_pass_threshold,Reference gene replaced by DSM123 ortholog using BBH mapping and threshold filter.,"D:\Project\ai_project\DSM123\workflow1\bbh\Rpal_BisA53_vs_DSM123_parsed.csv; thresholds(pid>=65.0, cov>=0.2, e<=0.001)",direct,80.342,1.22e-63,0.823943661971831,2,2,Kt3r | NAt3_1,Kt3r | NAt3_1
iDT1294Photo -> DSM123,replace,RPE_RS19355,ACXYSJ_23355,bbh_ortholog_replacement_pass_threshold,Reference gene replaced by DSM123 ortholog using BBH mapping and threshold filter.,"D:\Project\ai_project\DSM123\workflow1\bbh\Rpal_BisA53_vs_DSM123_parsed.csv; thresholds(pid>=65.0, cov>=0.2, e<=0.001)",direct,83.333,4.2400000000000006e-43,1.0,2,2,Kt3r | NAt3_1,Kt3r | NAt3_1
iDT1294Photo -> DSM123,replace,RPE_RS19365,ACXYSJ_23345,bbh_ortholog_replacement_pass_threshold,Reference gene replaced by DSM123 ortholog using BBH mapping and threshold filter.,"D:\Project\ai_project\DSM123\workflow1\bbh\Rpal_BisA53_vs_DSM123_parsed.csv; thresholds(pid>=65.0, cov>=0.2, e<=0.001)",direct,85.742,0.0,1.0,2,2,Kt3r | NAt3_1,Kt3r | NAt3_1
iDT1294Photo -> DSM123,replace,RPE_RS19375,ACXYSJ_23335,bbh_ortholog_replacement_pass_threshold,Reference gene replaced by DSM123 ortholog using BBH mapping and threshold filter.,"D:\Project\ai_project\DSM123\workflow1\bbh\Rpal_BisA53_vs_DSM123_parsed.csv; thresholds(pid>=65.0, cov>=0.2, e<=0.001)",direct,87.394,0.0,0.9843587069864442,2,2,Kt3r | NAt3_1,Kt3r | NAt3_1
iDT1294Photo -> DSM123,replace,RPE_RS19575,ACXYSJ_19140,bbh_ortholog_replacement_pass_threshold,Reference gene replaced by DSM123 ortholog using BBH mapping and threshold filter.,"D:\Project\ai_project\DSM123\workflow1\bbh\Rpal_BisA53_vs_DSM123_parsed.csv; thresholds(pid>=65.0, cov>=0.2, e<=0.001)",direct,76.987,0.0,1.0,7,7,ALDD31_1 | ALDD6 | ALDDC17 | ALDR18 | BETALDHx | BETALDHy | COALDDH,ALDD31_1 | ALDD6 | ALDDC17 | ALDR18 | BETALDHx | BETALDHy | COALDDH
iDT1294Photo -> DSM123,replace,RPE_RS19585,ACXYSJ_19150,bbh_ortholog_replacement_pass_threshold,Reference gene replaced by DSM123 ortholog using BBH mapping and threshold filter.,"D:\Project\ai_project\DSM123\workflow1\bbh\Rpal_BisA53_vs_DSM123_parsed.csv; thresholds(pid>=65.0, cov>=0.2, e<=0.001)",direct,77.953,8.2e-144,1.0,2,2,CHOLID | DHBD,CHOLID | DHBD
iDT1294Photo -> DSM123,replace,RPE_RS19595,ACXYSJ_19155,bbh_ortholog_replacement_pass_threshold,Reference gene replaced by DSM123 ortholog using BBH mapping and threshold filter.,"D:\Project\ai_project\DSM123\workflow1\bbh\Rpal_BisA53_vs_DSM123_parsed.csv; thresholds(pid>=65.0, cov>=0.2, e<=0.001)",direct,89.655,9.61e-159,1.0,14,14,3OAR100 | 3OAR120 | 3OAR121 | 3OAR140 | 3OAR141 | 3OAR160 | 3OAR161 | 3OAR180 | 3OAR181 | 3OAR40 | 3OAR40_2 | 3OAR60 | 3OAR80 | LTHRK,3OAR100 | 3OAR120 | 3OAR121 | 3OAR140 | 3OAR141 | 3OAR160 | 3OAR161 | 3OAR180 | 3OAR181 | 3OAR40 | 3OAR40_2 | 3OAR60 | 3OAR80 | LTHRK
iDT1294Photo -> DSM123,replace,RPE_RS19660,ACXYSJ_19205,bbh_ortholog_replacement_pass_threshold,Reference gene replaced by DSM123 ortholog using BBH mapping and threshold filter.,"D:\Project\ai_project\DSM123\workflow1\bbh\Rpal_BisA53_vs_DSM123_parsed.csv; thresholds(pid>=65.0, cov>=0.2, e<=0.001)",direct,78.834,0.0,0.958592132505176,2,2,CU2abcu_syn | ZNabcpp,CU2abcu_syn | ZNabcpp
iDT1294Photo -> DSM123,replace,RPE_RS19675,ACXYSJ_19220,bbh_ortholog_replacement_pass_threshold,Reference gene replaced by DSM123 ortholog using BBH mapping and threshold filter.,"D:\Project\ai_project\DSM123\workflow1\bbh\Rpal_BisA53_vs_DSM123_parsed.csv; thresholds(pid>=65.0, cov>=0.2, e<=0.001)",direct,88.225,0.0,1.014260249554367,4,4,IG3PS | MPOMC2 | MPOMMM2 | MPOMOR2_1,IG3PS | MPOMC2 | MPOMMM2 | MPOMOR2_1
iDT1294Photo -> DSM123,replace,RPE_RS19680,ACXYSJ_19225,bbh_ortholog_replacement_pass_threshold,Reference gene replaced by DSM123 ortholog using BBH mapping and threshold filter.,"D:\Project\ai_project\DSM123\workflow1\bbh\Rpal_BisA53_vs_DSM123_parsed.csv; thresholds(pid>=65.0, cov>=0.2, e<=0.001)",direct,66.355,3.13e-100,0.84251968503937,2,2,DVOCHR | DVOCHR_1,DVOCHR | DVOCHR_1
iDT1294Photo -> DSM123,replace,RPE_RS19685,ACXYSJ_19230,bbh_ortholog_replacement_pass_threshold,Reference gene replaced by DSM123 ortholog using BBH mapping and threshold filter.,"D:\Project\ai_project\DSM123\workflow1\bbh\Rpal_BisA53_vs_DSM123_parsed.csv; thresholds(pid>=65.0, cov>=0.2, e<=0.001)",direct,76.94,0.0,1.0,1,1,CPPPGO2,CPPPGO2
iDT1294Photo -> DSM123,replace,RPE_RS19705,ACXYSJ_19255,bbh_ortholog_replacement_pass_threshold,Reference gene replaced by DSM123 ortholog using BBH mapping and threshold filter.,"D:\Project\ai_project\DSM123\workflow1\bbh\Rpal_BisA53_vs_DSM123_parsed.csv; thresholds(pid>=65.0, cov>=0.2, e<=0.001)",direct,77.833,0.0,0.8643702906350915,8,8,CU1abcpp | CU2abcpp | CUabcpp | Cut1 | HG2abcpp | NI2abcpp | PTHPS | ZN2abcpp,CU1abcpp | CU2abcpp | CUabcpp | Cut1 | HG2abcpp | NI2abcpp | PTHPS | ZN2abcpp
iDT1294Photo -> DSM123,replace,RPE_RS19715,ACXYSJ_19265,bbh_ortholog_replacement_pass_threshold,Reference gene replaced by DSM123 ortholog using BBH mapping and threshold filter.,"D:\Project\ai_project\DSM123\workflow1\bbh\Rpal_BisA53_vs_DSM123_parsed.csv; thresholds(pid>=65.0, cov>=0.2, e<=0.001)",direct,80.508,9.82e-73,0.9915966386554622,2,2,CPH4S | NMNR,CPH4S | NMNR
iDT1294Photo -> DSM123,replace,RPE_RS19750,ACXYSJ_19295,bbh_ortholog_replacement_pass_threshold,Reference gene replaced by DSM123 ortholog using BBH mapping and threshold filter.,"D:\Project\ai_project\DSM123\workflow1\bbh\Rpal_BisA53_vs_DSM123_parsed.csv; thresholds(pid>=65.0, cov>=0.2, e<=0.001)",direct,82.667,2.03e-137,0.995575221238938,4,4,CPGNabcpp | CRNDabcpp | CRNabcpp | CTBTabcpp,CPGNabcpp | CRNDabcpp | CRNabcpp | CTBTabcpp
iDT1294Photo -> DSM123,replace,RPE_RS19785,ACXYSJ_19355,bbh_ortholog_replacement_pass_threshold,Reference gene replaced by DSM123 ortholog using BBH mapping and threshold filter.,"D:\Project\ai_project\DSM123\workflow1\bbh\Rpal_BisA53_vs_DSM123_parsed.csv; thresholds(pid>=65.0, cov>=0.2, e<=0.001)",direct,80.435,9.490000000000001e-87,1.0,1,1,METSOXR2,METSOXR2
iDT1294Photo -> DSM123,replace,RPE_RS19790,ACXYSJ_19360,bbh_ortholog_replacement_pass_threshold,Reference gene replaced by DSM123 ortholog using BBH mapping and threshold filter.,"D:\Project\ai_project\DSM123\workflow1\bbh\Rpal_BisA53_vs_DSM123_parsed.csv; thresholds(pid>=65.0, cov>=0.2, e<=0.001)",direct,79.808,2.29e-125,0.8739495798319328,1,1,METSOXR1,METSOXR1
iDT1294Photo -> DSM123,replace,RPE_RS19800,ACXYSJ_19370,bbh_ortholog_replacement_pass_threshold,Reference gene replaced by DSM123 ortholog using BBH mapping and threshold filter.,"D:\Project\ai_project\DSM123\workflow1\bbh\Rpal_BisA53_vs_DSM123_parsed.csv; thresholds(pid>=65.0, cov>=0.2, e<=0.001)",direct,93.604,0.0,1.0,1,1,CBPS,CBPS
iDT1294Photo -> DSM123,replace,RPE_RS19820,ACXYSJ_19390,bbh_ortholog_replacement_pass_threshold,Reference gene replaced by DSM123 ortholog using BBH mapping and threshold filter.,"D:\Project\ai_project\DSM123\workflow1\bbh\Rpal_BisA53_vs_DSM123_parsed.csv; thresholds(pid>=65.0, cov>=0.2, e<=0.001)",direct,87.267,0.0,1.0,1,1,NADHPO,NADHPO
iDT1294Photo -> DSM123,replace,RPE_RS19860,ACXYSJ_14060,bbh_ortholog_replacement_pass_threshold,Reference gene replaced by DSM123 ortholog using BBH mapping and threshold filter.,"D:\Project\ai_project\DSM123\workflow1\bbh\Rpal_BisA53_vs_DSM123_parsed.csv; thresholds(pid>=65.0, cov>=0.2, e<=0.001)",direct,98.214,0.0,1.0,1,1,GALabcpp,GALabcpp
iDT1294Photo -> DSM123,replace,RPE_RS19930,ACXYSJ_20815,bbh_ortholog_replacement_pass_threshold,Reference gene replaced by DSM123 ortholog using BBH mapping and threshold filter.,"D:\Project\ai_project\DSM123\workflow1\bbh\Rpal_BisA53_vs_DSM123_parsed.csv; thresholds(pid>=65.0, cov>=0.2, e<=0.001)",direct,80.851,0.0,1.0,1,1,NHFRBO,NHFRBO
iDT1294Photo -> DSM123,replace,RPE_RS20355,ACXYSJ_19470,bbh_ortholog_replacement_pass_threshold,Reference gene replaced by DSM123 ortholog using BBH mapping and threshold filter.,"D:\Project\ai_project\DSM123\workflow1\bbh\Rpal_BisA53_vs_DSM123_parsed.csv; thresholds(pid>=65.0, cov>=0.2, e<=0.001)",direct,89.736,0.0,1.0,1,1,FE3abcpp,FE3abcpp
iDT1294Photo -> DSM123,replace,RPE_RS20360,ACXYSJ_19475,bbh_ortholog_replacement_pass_threshold,Reference gene replaced by DSM123 ortholog using BBH mapping and threshold filter.,"D:\Project\ai_project\DSM123\workflow1\bbh\Rpal_BisA53_vs_DSM123_parsed.csv; thresholds(pid>=65.0, cov>=0.2, e<=0.001)",direct,76.852,0.0,0.944055944055944,1,1,FE3abcpp,FE3abcpp
iDT1294Photo -> DSM123,replace,RPE_RS20375,ACXYSJ_19490,bbh_ortholog_replacement_pass_threshold,Reference gene replaced by DSM123 ortholog using BBH mapping and threshold filter.,"D:\Project\ai_project\DSM123\workflow1\bbh\Rpal_BisA53_vs_DSM123_parsed.csv; thresholds(pid>=65.0, cov>=0.2, e<=0.001)",direct,91.705,6.929999999999999e-140,1.0,4,4,ACACCT | BUTCT | HXCT | OCOAT1,ACACCT | BUTCT | HXCT | OCOAT1
iDT1294Photo -> DSM123,replace,RPE_RS20380,ACXYSJ_19495,bbh_ortholog_replacement_pass_threshold,Reference gene replaced by DSM123 ortholog using BBH mapping and threshold filter.,"D:\Project\ai_project\DSM123\workflow1\bbh\Rpal_BisA53_vs_DSM123_parsed.csv; thresholds(pid>=65.0, cov>=0.2, e<=0.001)",direct,88.559,1.7000000000000002e-157,0.959349593495935,4,4,ACACCT | BUTCT | HXCT | OCOAT1,ACACCT | BUTCT | HXCT | OCOAT1
iDT1294Photo -> DSM123,replace,RPE_RS20395,ACXYSJ_19505,bbh_ortholog_replacement_pass_threshold,Reference gene replaced by DSM123 ortholog using BBH mapping and threshold filter.,"D:\Project\ai_project\DSM123\workflow1\bbh\Rpal_BisA53_vs_DSM123_parsed.csv; thresholds(pid>=65.0, cov>=0.2, e<=0.001)",direct,79.487,3.48e-144,1.0,3,3,PTRCabc | PTRCabcpp | PTRCtex,PTRCabc | PTRCabcpp | PTRCtex
iDT1294Photo -> DSM123,replace,RPE_RS20400,ACXYSJ_19510,bbh_ortholog_replacement_pass_threshold,Reference gene replaced by DSM123 ortholog using BBH mapping and threshold filter.,"D:\Project\ai_project\DSM123\workflow1\bbh\Rpal_BisA53_vs_DSM123_parsed.csv; thresholds(pid>=65.0, cov>=0.2, e<=0.001)",direct,80.984,1.62e-162,1.0,2,2,PTRCabc | PTRCabcpp,PTRCabc | PTRCabcpp
iDT1294Photo -> DSM123,replace,RPE_RS20405,ACXYSJ_19515,bbh_ortholog_replacement_pass_threshold,Reference gene replaced by DSM123 ortholog using BBH mapping and threshold filter.,"D:\Project\ai_project\DSM123\workflow1\bbh\Rpal_BisA53_vs_DSM123_parsed.csv; thresholds(pid>=65.0, cov>=0.2, e<=0.001)",direct,72.011,0.0,0.9608355091383812,8,8,AIRCr | CLIPAabctex | COLIPAPabctex | COLIPAabctex | GALabcpp | PTRCabc | PTRCabcpp | XYLabcpp,AIRCr | CLIPAabctex | COLIPAPabctex | COLIPAabctex | GALabcpp | PTRCabc | PTRCabcpp | XYLabcpp
iDT1294Photo -> DSM123,replace,RPE_RS20410,ACXYSJ_19520,bbh_ortholog_replacement_pass_threshold,Reference gene replaced by DSM123 ortholog using BBH mapping and threshold filter.,"D:\Project\ai_project\DSM123\workflow1\bbh\Rpal_BisA53_vs_DSM123_parsed.csv; thresholds(pid>=65.0, cov>=0.2, e<=0.001)",direct,66.551,0.0,0.96536312849162,1,1,CDGUNPD,CDGUNPD
iDT1294Photo -> DSM123,replace,RPE_RS20415,ACXYSJ_19525,bbh_ortholog_replacement_pass_threshold,Reference gene replaced by DSM123 ortholog using BBH mapping and threshold filter.,"D:\Project\ai_project\DSM123\workflow1\bbh\Rpal_BisA53_vs_DSM123_parsed.csv; thresholds(pid>=65.0, cov>=0.2, e<=0.001)",direct,79.292,0.0,0.994579945799458,1,1,G3PD1,G3PD1
iDT1294Photo -> DSM123,replace,RPE_RS20430,ACXYSJ_19540,bbh_ortholog_replacement_pass_threshold,Reference gene replaced by DSM123 ortholog using BBH mapping and threshold filter.,"D:\Project\ai_project\DSM123\workflow1\bbh\Rpal_BisA53_vs_DSM123_parsed.csv; thresholds(pid>=65.0, cov>=0.2, e<=0.001)",direct,67.429,4.66e-74,0.7478632478632479,1,1,CDGUNPD,CDGUNPD
iDT1294Photo -> DSM123,replace,RPE_RS20435,ACXYSJ_19545,bbh_ortholog_replacement_pass_threshold,Reference gene replaced by DSM123 ortholog using BBH mapping and threshold filter.,"D:\Project\ai_project\DSM123\workflow1\bbh\Rpal_BisA53_vs_DSM123_parsed.csv; thresholds(pid>=65.0, cov>=0.2, e<=0.001)",direct,84.663,2.95e-88,1.0,2,2,AIRC3 | AIRCr,AIRC3 | AIRCr
iDT1294Photo -> DSM123,replace,RPE_RS20440,ACXYSJ_19550,bbh_ortholog_replacement_pass_threshold,Reference gene replaced by DSM123 ortholog using BBH mapping and threshold filter.,"D:\Project\ai_project\DSM123\workflow1\bbh\Rpal_BisA53_vs_DSM123_parsed.csv; thresholds(pid>=65.0, cov>=0.2, e<=0.001)",direct,80.886,0.0,0.973045822102426,1,1,AIRC2,AIRC2
iDT1294Photo -> DSM123,replace,RPE_RS20470,ACXYSJ_19580,bbh_ortholog_replacement_pass_threshold,Reference gene replaced by DSM123 ortholog using BBH mapping and threshold filter.,"D:\Project\ai_project\DSM123\workflow1\bbh\Rpal_BisA53_vs_DSM123_parsed.csv; thresholds(pid>=65.0, cov>=0.2, e<=0.001)",direct,91.202,0.0,0.9978586723768736,3,3,NADTRHD | THD2 | THD2pp,NADTRHD | THD2 | THD2pp
iDT1294Photo -> DSM123,replace,RPE_RS20475,ACXYSJ_19585,bbh_ortholog_replacement_pass_threshold,Reference gene replaced by DSM123 ortholog using BBH mapping and threshold filter.,"D:\Project\ai_project\DSM123\workflow1\bbh\Rpal_BisA53_vs_DSM123_parsed.csv; thresholds(pid>=65.0, cov>=0.2, e<=0.001)",direct,92.593,3.76e-66,1.018867924528302,2,2,NADTRHD | THD2pp,NADTRHD | THD2pp
iDT1294Photo -> DSM123,replace,RPE_RS20480,ACXYSJ_19590,bbh_ortholog_replacement_pass_threshold,Reference gene replaced by DSM123 ortholog using BBH mapping and threshold filter.,"D:\Project\ai_project\DSM123\workflow1\bbh\Rpal_BisA53_vs_DSM123_parsed.csv; thresholds(pid>=65.0, cov>=0.2, e<=0.001)",direct,87.166,0.0,0.9920424403183024,3,3,NADTRHD | THD2 | THD2pp,NADTRHD | THD2 | THD2pp
iDT1294Photo -> DSM123,replace,RPE_RS20540,ACXYSJ_19660,bbh_ortholog_replacement_pass_threshold,Reference gene replaced by DSM123 ortholog using BBH mapping and threshold filter.,"D:\Project\ai_project\DSM123\workflow1\bbh\Rpal_BisA53_vs_DSM123_parsed.csv; thresholds(pid>=65.0, cov>=0.2, e<=0.001)",direct,91.121,0.0,0.9895397489539748,8,8,DHNCOAS | NPHS | PYK | PYK2 | PYK3 | PYK4 | PYK5 | PYK6,DHNCOAS | NPHS | PYK | PYK2 | PYK3 | PYK4 | PYK5 | PYK6
iDT1294Photo -> DSM123,replace,RPE_RS20620,ACXYSJ_16480,bbh_ortholog_replacement_pass_threshold,Reference gene replaced by DSM123 ortholog using BBH mapping and threshold filter.,"D:\Project\ai_project\DSM123\workflow1\bbh\Rpal_BisA53_vs_DSM123_parsed.csv; thresholds(pid>=65.0, cov>=0.2, e<=0.001)",direct,87.765,0.0,1.0,7,7,ACOAD1f | ACOAD2f | ACOAD4f | ACOAD5f | ACOAD6f | ACOAD7f | ACOAD8f,ACOAD1f | ACOAD2f | ACOAD4f | ACOAD5f | ACOAD6f | ACOAD7f | ACOAD8f
iDT1294Photo -> DSM123,replace,RPE_RS20625,ACXYSJ_16485,bbh_ortholog_replacement_pass_threshold,Reference gene replaced by DSM123 ortholog using BBH mapping and threshold filter.,"D:\Project\ai_project\DSM123\workflow1\bbh\Rpal_BisA53_vs_DSM123_parsed.csv; thresholds(pid>=65.0, cov>=0.2, e<=0.001)",direct,83.077,5.76e-165,1.0,4,4,CRNCAR | CRNCDH | DHACOAH | OXDHCOAT,CRNCAR | CRNCDH | DHACOAH | OXDHCOAT
iDT1294Photo -> DSM123,replace,RPE_RS20635,ACXYSJ_05045,bbh_ortholog_replacement_pass_threshold,Reference gene replaced by DSM123 ortholog using BBH mapping and threshold filter.,"D:\Project\ai_project\DSM123\workflow1\bbh\Rpal_BisA53_vs_DSM123_parsed.csv; thresholds(pid>=65.0, cov>=0.2, e<=0.001)",direct,80.734,0.0,1.0,2,2,4HTHRK | HSK,4HTHRK | HSK
iDT1294Photo -> DSM123,replace,RPE_RS20640,ACXYSJ_05040,bbh_ortholog_replacement_pass_threshold,Reference gene replaced by DSM123 ortholog using BBH mapping and threshold filter.,"D:\Project\ai_project\DSM123\workflow1\bbh\Rpal_BisA53_vs_DSM123_parsed.csv; thresholds(pid>=65.0, cov>=0.2, e<=0.001)",direct,88.715,0.0,0.9937694704049844,3,3,DMPPS | IPDPS | IPDPS_syn,DMPPS | IPDPS | IPDPS_syn
iDT1294Photo -> DSM123,replace,RPE_RS20695,ACXYSJ_05595,bbh_ortholog_replacement_pass_threshold,Reference gene replaced by DSM123 ortholog using BBH mapping and threshold filter.,"D:\Project\ai_project\DSM123\workflow1\bbh\Rpal_BisA53_vs_DSM123_parsed.csv; thresholds(pid>=65.0, cov>=0.2, e<=0.001)",direct,90.719,0.0,1.0,1,1,ADSS,ADSS
iDT1294Photo -> DSM123,replace,RPE_RS20735,ACXYSJ_19450,bbh_ortholog_replacement_pass_threshold,Reference gene replaced by DSM123 ortholog using BBH mapping and threshold filter.,"D:\Project\ai_project\DSM123\workflow1\bbh\Rpal_BisA53_vs_DSM123_parsed.csv; thresholds(pid>=65.0, cov>=0.2, e<=0.001)",direct,75.654,0.0,0.9669260700389104,2,2,DURIPP | TMDPP,DURIPP | TMDPP
iDT1294Photo -> DSM123,replace,RPE_RS20745,ACXYSJ_05590,bbh_ortholog_replacement_pass_threshold,Reference gene replaced by DSM123 ortholog using BBH mapping and threshold filter.,"D:\Project\ai_project\DSM123\workflow1\bbh\Rpal_BisA53_vs_DSM123_parsed.csv; thresholds(pid>=65.0, cov>=0.2, e<=0.001)",direct,77.574,3.09e-161,0.9927007299270072,2,2,DKGLCNR1 | HPYRRx,DKGLCNR1 | HPYRRx
iDT1294Photo -> DSM123,replace,RPE_RS20795,ACXYSJ_05535,bbh_ortholog_replacement_pass_threshold,Reference gene replaced by DSM123 ortholog using BBH mapping and threshold filter.,"D:\Project\ai_project\DSM123\workflow1\bbh\Rpal_BisA53_vs_DSM123_parsed.csv; thresholds(pid>=65.0, cov>=0.2, e<=0.001)",direct,92.628,0.0,0.9962335216572504,4,4,AHGDx | ARHGDx | DKGLCNR2x | PGCD,AHGDx | ARHGDx | DKGLCNR2x | PGCD
iDT1294Photo -> DSM123,replace,RPE_RS20800,ACXYSJ_05530,bbh_ortholog_replacement_pass_threshold,Reference gene replaced by DSM123 ortholog using BBH mapping and threshold filter.,"D:\Project\ai_project\DSM123\workflow1\bbh\Rpal_BisA53_vs_DSM123_parsed.csv; thresholds(pid>=65.0, cov>=0.2, e<=0.001)",direct,89.147,0.0,0.989769820971867,2,2,OHPBAT | PSERT,OHPBAT | PSERT
iDT1294Photo -> DSM123,replace,RPE_RS20830,ACXYSJ_05490,bbh_ortholog_replacement_pass_threshold,Reference gene replaced by DSM123 ortholog using BBH mapping and threshold filter.,"D:\Project\ai_project\DSM123\workflow1\bbh\Rpal_BisA53_vs_DSM123_parsed.csv; thresholds(pid>=65.0, cov>=0.2, e<=0.001)",direct,89.391,0.0,0.9822616407982262,2,2,ACGAMPM | PGAMT,ACGAMPM | PGAMT
iDT1294Photo -> DSM123,replace,RPE_RS20835,ACXYSJ_05480,bbh_ortholog_replacement_pass_threshold,Reference gene replaced by DSM123 ortholog using BBH mapping and threshold filter.,"D:\Project\ai_project\DSM123\workflow1\bbh\Rpal_BisA53_vs_DSM123_parsed.csv; thresholds(pid>=65.0, cov>=0.2, e<=0.001)",direct,89.474,0.0,1.0,2,2,L_LACD2 | L_LACD3,L_LACD2 | L_LACD3
iDT1294Photo -> DSM123,replace,RPE_RS20840,ACXYSJ_05465,bbh_ortholog_replacement_pass_threshold,Reference gene replaced by DSM123 ortholog using BBH mapping and threshold filter.,"D:\Project\ai_project\DSM123\workflow1\bbh\Rpal_BisA53_vs_DSM123_parsed.csv; thresholds(pid>=65.0, cov>=0.2, e<=0.001)",direct,78.067,8.84e-151,0.9676258992805756,3,3,EHGLAT | QUINDHyi | SHK3Dr,EHGLAT | QUINDHyi | SHK3Dr
iDT1294Photo -> DSM123,replace,RPE_RS20865,ACXYSJ_05435,bbh_ortholog_replacement_pass_threshold,Reference gene replaced by DSM123 ortholog using BBH mapping and threshold filter.,"D:\Project\ai_project\DSM123\workflow1\bbh\Rpal_BisA53_vs_DSM123_parsed.csv; thresholds(pid>=65.0, cov>=0.2, e<=0.001)",direct,90.773,0.0,1.0,4,4,ALATA_L | CYSTA | TYRTA | UDPKAAT,ALATA_L | CYSTA | TYRTA | UDPKAAT
iDT1294Photo -> DSM123,replace,RPE_RS20880,ACXYSJ_05420,bbh_ortholog_replacement_pass_threshold,Reference gene replaced by DSM123 ortholog using BBH mapping and threshold filter.,"D:\Project\ai_project\DSM123\workflow1\bbh\Rpal_BisA53_vs_DSM123_parsed.csv; thresholds(pid>=65.0, cov>=0.2, e<=0.001)",direct,71.465,0.0,1.0,1,1,GLCDpp,GLCDpp
iDT1294Photo -> DSM123,replace,RPE_RS20895,ACXYSJ_05405,bbh_ortholog_replacement_pass_threshold,Reference gene replaced by DSM123 ortholog using BBH mapping and threshold filter.,"D:\Project\ai_project\DSM123\workflow1\bbh\Rpal_BisA53_vs_DSM123_parsed.csv; thresholds(pid>=65.0, cov>=0.2, e<=0.001)",direct,76.115,0.0,1.0031948881789137,1,1,ALR2x,ALR2x
iDT1294Photo -> DSM123,replace,RPE_RS20910,ACXYSJ_05395,bbh_ortholog_replacement_pass_threshold,Reference gene replaced by DSM123 ortholog using BBH mapping and threshold filter.,"D:\Project\ai_project\DSM123\workflow1\bbh\Rpal_BisA53_vs_DSM123_parsed.csv; thresholds(pid>=65.0, cov>=0.2, e<=0.001)",direct,65.741,3.88e-99,0.8962655601659751,9,9,2DOXG6PP | E4PP | F1PP | F6PP | G1PP | G6PP | GNP | R5PP | RU5PP,2DOXG6PP | E4PP | F1PP | F6PP | G1PP | G6PP | GNP | R5PP | RU5PP
