gene,subject,PID,alnLength,mismatchCount,gapOpenCount,queryStart,queryEnd,subjectStart,subjectEnd,eVal,bitScore,gene_length,COV,BBH
RPE_RS09050,ACXYSJ_16400,73.799,229,60,0,1,229,1,229,4.55e-118,333.0,229,1.0,<=>
RPE_RS18585,ACXYSJ_07530,62.921,267,99,0,1,267,1,267,1.6e-119,340.0,270,0.9888888888888889,<=>
RPE_RS06320,ACXYSJ_06750,70.171,409,119,2,1,407,1,408,0.0,583.0,407,1.0049140049140048,<=>
RPE_RS06030,ACXYSJ_21010,73.659,410,107,1,8,416,26,435,0.0,521.0,418,0.9808612440191388,<=>
RPE_RS15150,ACXYSJ_12290,44.0,50,28,0,10,59,14,63,4.66e-11,49.7,60,0.8333333333333334,<=>
RPE_RS11325,ACXYSJ_15100,72.614,482,132,0,1,482,1,482,0.0,610.0,485,0.9938144329896907,<=>
RPE_RS05550,ACXYSJ_23955,72.204,313,87,0,1,313,1,313,8.7e-177,489.0,324,0.9660493827160493,->
RPE_RS09995,ACXYSJ_15515,84.233,463,73,0,1,463,1,463,0.0,822.0,463,1.0,<=>
RPE_RS11140,ACXYSJ_14425,50.758,132,64,1,1,132,1,131,1.44e-20,78.6,132,1.0,<=>
RPE_RS07025,ACXYSJ_04925,95.055,546,26,1,1,545,1,546,0.0,1089.0,545,1.001834862385321,<=>
RPE_RS12925,ACXYSJ_06905,63.81,105,37,1,1,104,1,105,4.44e-47,145.0,127,0.8267716535433071,<=>
RPE_RS17865,ACXYSJ_09110,92.342,444,34,0,1,444,1,444,0.0,808.0,444,1.0,<=>
RPE_RS02700,ACXYSJ_02970,85.373,335,49,0,1,335,1,335,0.0,565.0,335,1.0,<=>
RPE_RS07645,ACXYSJ_17725,34.828,379,228,7,35,400,5,377,5.310000000000001e-57,189.0,411,0.9221411192214112,->
RPE_RS14670,ACXYSJ_13195,86.667,150,20,0,1,150,1,150,3.12e-100,281.0,150,1.0,<=>
RPE_RS12545,ACXYSJ_10990,64.667,300,106,0,1,300,1,300,3.8799999999999996e-126,359.0,300,1.0,<=>
RPE_RS12630,ACXYSJ_11110,86.17,94,13,0,11,104,11,104,3.45e-53,159.0,104,0.9038461538461539,<=>
RPE_RS07365,ACXYSJ_17685,76.981,265,61,0,1,265,1,265,1.82e-142,398.0,270,0.9814814814814815,<=>
RPE_RS18410,ACXYSJ_14980,68.12,367,117,0,1,367,1,367,8.930000000000001e-164,460.0,369,0.994579945799458,<=>
RPE_RS00125,ACXYSJ_23115,92.83,530,38,0,6,535,2,531,0.0,959.0,535,0.9906542056074766,<=>
RPE_RS22385,ACXYSJ_03775,92.073,164,13,0,1,164,1,164,1.7699999999999999e-112,313.0,164,1.0,<=>
RPE_RS11700,ACXYSJ_08570,68.056,144,45,1,1,143,1,144,1.04e-64,191.0,143,1.006993006993007,<=>
RPE_RS15370,ACXYSJ_04135,42.286,175,100,1,15,188,3,177,9.329999999999999e-45,144.0,195,0.8974358974358975,->
RPE_RS00660,ACXYSJ_01440,69.578,332,99,2,25,356,31,360,2.1500000000000003e-164,461.0,356,0.9325842696629213,<=>
RPE_RS01020,ACXYSJ_01685,77.068,532,122,0,5,536,5,536,0.0,822.0,538,0.9888475836431226,<=>
RPE_RS05055,ACXYSJ_18075,80.18,222,44,0,1,222,1,222,1.48e-127,356.0,222,1.0,<=>
RPE_RS03965,ACXYSJ_01185,65.625,128,44,0,1,128,1,128,9.8e-46,142.0,128,1.0,<=>
RPE_RS17120,ACXYSJ_09925,89.062,64,7,0,1,64,1,64,1.75e-39,121.0,64,1.0,<=>
RPE_RS10690,ACXYSJ_08060,72.566,113,30,1,1,113,1,112,9.92e-21,77.8,114,0.9912280701754386,<=>
RPE_RS08685,ACXYSJ_19960,75.728,206,50,0,1,206,1,206,3.96e-113,318.0,206,1.0,<=>
RPE_RS15265,ACXYSJ_12400,82.54,252,44,0,3,254,2,253,5.52e-148,411.0,256,0.984375,<=>
RPE_RS25385,ACXYSJ_20310,35.849,53,34,0,5,57,35,87,4.72e-05,34.7,58,0.9137931034482759,->
RPE_RS14345,ACXYSJ_12040,76.277,274,64,1,1,273,1,274,1.17e-152,424.0,275,0.9963636363636363,<=>
RPE_RS08835,ACXYSJ_19795,86.509,719,96,1,1,719,1,718,0.0,1296.0,721,0.9972260748959778,<=>
RPE_RS02055,ACXYSJ_24510,79.545,308,61,2,1,307,1,307,1.62e-179,495.0,307,1.003257328990228,<=>
RPE_RS01465,ACXYSJ_24030,83.534,249,41,0,1,249,1,249,2.25e-147,409.0,249,1.0,<=>
RPE_RS17455,ACXYSJ_13450,81.098,164,31,0,1,164,1,164,7e-97,274.0,168,0.9761904761904762,<=>
RPE_RS06820,ACXYSJ_06420,54.751,221,100,0,1,221,1,221,3.7299999999999997e-81,239.0,221,1.0,<=>
RPE_RS06845,ACXYSJ_06445,84.406,404,63,0,1,404,1,404,0.0,721.0,404,1.0,<=>
RPE_RS17670,ACXYSJ_09690,81.132,318,59,1,1,317,1,318,0.0,535.0,317,1.003154574132492,<=>
RPE_RS01715,ACXYSJ_23470,29.091,165,110,4,6,170,5,162,1.92e-13,63.9,208,0.7932692307692307,->
RPE_RS14110,ACXYSJ_12215,92.166,434,34,0,1,434,1,434,0.0,829.0,434,1.0,<=>
RPE_RS02110,ACXYSJ_20080,65.577,459,153,3,1,454,1,459,0.0,605.0,454,1.0110132158590308,<=>
RPE_RS07545,ACXYSJ_17505,83.234,167,27,1,1,167,1,166,9.65e-99,279.0,167,1.0,<=>
RPE_RS16415,ACXYSJ_14855,74.176,364,82,3,1,359,1,357,6.470000000000001e-179,498.0,359,1.0139275766016713,<=>
RPE_RS11585,ACXYSJ_08470,66.416,399,125,4,5,394,5,403,1.84e-166,469.0,398,1.0025125628140703,<=>
RPE_RS01130,ACXYSJ_02255,73.684,741,169,6,1,735,1,721,0.0,1070.0,735,1.0081632653061225,<=>
RPE_RS22125,ACXYSJ_20715,83.495,309,48,2,1,309,1,306,3.67e-178,491.0,309,1.0,<=>
RPE_RS21015,ACXYSJ_17860,84.758,433,66,0,1,433,1,433,0.0,740.0,437,0.9908466819221968,<=>
RPE_RS11205,ACXYSJ_23530,56.954,151,60,3,2,148,6,155,1.26e-48,151.0,148,1.0202702702702702,<=>
RPE_RS09290,ACXYSJ_16210,72.249,209,55,1,6,214,5,210,8.32e-101,288.0,220,0.95,<=>
RPE_RS06850,ACXYSJ_06450,81.62,321,59,0,1,321,1,321,0.0,530.0,323,0.9938080495356038,<=>
RPE_RS21500,ACXYSJ_13665,26.882,186,113,5,185,347,51,236,6.97e-10,57.4,373,0.49865951742627346,->
RPE_RS15765,ACXYSJ_13280,32.812,128,74,5,3,124,748,869,6.69e-09,52.4,219,0.5844748858447488,->
RPE_RS20860,ACXYSJ_05440,74.854,171,43,0,1,171,1,171,3.1199999999999998e-83,240.0,172,0.9941860465116279,<=>
RPE_RS12785,ACXYSJ_17420,43.529,85,42,4,7,87,6,88,2.02e-16,65.1,90,0.9444444444444444,->
RPE_RS23475,ACXYSJ_04470,87.083,240,31,0,1,240,1,240,1.53e-153,424.0,248,0.967741935483871,<=>
RPE_RS14780,ACXYSJ_08615,50.444,450,219,3,353,800,372,819,1.4699999999999998e-140,432.0,803,0.5603985056039851,->
RPE_RS13005,ACXYSJ_11435,75.29,259,59,2,1,254,1,259,2.79e-135,379.0,254,1.0196850393700787,<=>
RPE_RS14245,ACXYSJ_17100,66.667,219,73,0,15,233,5,223,2.78e-98,283.0,234,0.9358974358974359,->
RPE_RS06760,ACXYSJ_06360,64.114,457,148,4,39,487,8,456,0.0,585.0,487,0.9383983572895277,<=>
RPE_RS19640,ACXYSJ_16220,71.538,260,73,1,414,673,1,259,3.08e-101,307.0,673,0.3863298662704309,->
RPE_RS00345,ACXYSJ_24410,91.499,647,55,0,1,647,1,647,0.0,1241.0,649,0.9969183359013868,<=>
RPE_RS07620,ACXYSJ_17965,27.566,341,223,7,1,322,1,336,1.14e-30,116.0,331,1.0302114803625377,->
RPE_RS24785,ACXYSJ_01445,47.23,379,188,6,632,1002,661,1035,2.14e-95,323.0,1011,0.37487636003956476,->
RPE_RS21475,ACXYSJ_07315,68.487,238,72,2,1,237,1,236,4.81e-103,298.0,269,0.8847583643122676,<=>
RPE_RS19395,ACXYSJ_21430,53.846,377,155,4,69,442,223,583,4.5899999999999994e-126,375.0,442,0.8529411764705882,->
RPE_RS08675,ACXYSJ_19970,82.609,230,40,0,1,230,1,230,3.7899999999999996e-140,389.0,230,1.0,<=>
RPE_RS04750,ACXYSJ_20175,62.5,88,33,0,1,88,1,88,5.03e-31,102.0,88,1.0,<=>
RPE_RS17890,ACXYSJ_09085,88.202,178,21,0,1,178,1,178,4.54e-115,321.0,178,1.0,<=>
RPE_RS08825,ACXYSJ_07655,70.552,163,48,0,75,237,217,379,5.83e-83,251.0,260,0.6269230769230769,<=>
RPE_RS13115,ACXYSJ_11515,74.747,99,25,0,1,99,1,99,2.7e-51,154.0,99,1.0,<=>
RPE_RS16435,ACXYSJ_10815,73.428,493,129,2,1,491,1,493,0.0,729.0,491,1.0040733197556009,<=>
RPE_RS17680,ACXYSJ_09670,85.444,1161,167,1,1,1161,1,1159,0.0,2050.0,1163,0.998280309544282,<=>
RPE_RS18460,ACXYSJ_08315,88.418,354,41,0,1,354,1,354,0.0,645.0,357,0.9915966386554622,<=>
RPE_RS09715,ACXYSJ_15785,82.148,661,118,0,1,661,1,661,0.0,1076.0,661,1.0,<=>
RPE_RS13395,ACXYSJ_13515,28.837,215,142,7,119,323,96,309,8.22e-07,49.3,760,0.28289473684210525,->
RPE_RS13090,ACXYSJ_00825,30.12,166,103,6,6,160,5,168,2.97e-07,45.8,186,0.8924731182795699,->
RPE_RS04570,ACXYSJ_21740,70.0,200,56,2,18,216,12,208,1.06e-92,268.0,220,0.9090909090909091,<=>
RPE_RS10625,ACXYSJ_07995,76.324,321,75,1,1,320,1,321,0.0,507.0,320,1.003125,<=>
RPE_RS00740,ACXYSJ_01370,76.703,279,62,1,1,276,1,279,1.1e-154,432.0,310,0.9,<=>
RPE_RS02635,ACXYSJ_22195,49.057,53,27,0,11,63,23,75,2.35e-16,63.5,67,0.7910447761194029,->
RPE_RS02360,ACXYSJ_01810,84.252,254,40,0,1,254,1,254,2.89e-164,452.0,254,1.0,<=>
RPE_RS07540,ACXYSJ_17510,62.338,462,170,2,2,461,17,476,0.0,563.0,476,0.9705882352941176,<=>
RPE_RS07750,ACXYSJ_17385,71.074,121,35,0,1,121,1,121,6.829999999999999e-48,149.0,145,0.8344827586206897,<=>
RPE_RS16070,ACXYSJ_16360,58.051,236,97,1,1,236,1,234,2.43e-88,258.0,239,0.9874476987447699,->
RPE_RS03970,ACXYSJ_01180,79.253,241,50,0,1,241,1,241,3.83e-127,357.0,241,1.0,<=>
RPE_RS08980,ACXYSJ_16455,78.835,515,109,0,1,515,11,525,0.0,848.0,515,1.0,<=>
RPE_RS01100,ACXYSJ_01620,84.431,334,52,0,1,334,1,334,0.0,571.0,334,1.0,<=>
RPE_RS15675,ACXYSJ_14375,62.195,246,91,2,12,255,6,251,1.07e-100,291.0,258,0.9534883720930233,<=>
RPE_RS17635,ACXYSJ_09710,72.65,117,31,1,1,116,1,117,2.09e-58,173.0,116,1.0086206896551724,<=>
RPE_RS24080,ACXYSJ_01365,75.921,353,84,1,1,353,1,352,6.35e-176,489.0,353,1.0,<=>
RPE_RS11480,ACXYSJ_14985,80.576,417,81,0,1,417,1,417,0.0,664.0,417,1.0,<=>
RPE_RS02490,ACXYSJ_02050,96.667,120,4,0,1,120,1,120,4.8500000000000004e-79,225.0,120,1.0,<=>
RPE_RS00630,ACXYSJ_01470,85.841,113,16,0,1,113,1,113,4.3200000000000004e-72,207.0,113,1.0,<=>
RPE_RS23985,ACXYSJ_22525,85.156,128,19,0,1,128,1,128,3.42e-80,229.0,130,0.9846153846153847,<=>
RPE_RS08040,ACXYSJ_06480,24.964,689,434,25,25,681,54,691,5.81e-27,113.0,689,1.0,->
RPE_RS01005,ACXYSJ_01705,74.713,261,61,2,12,270,6,263,2.6399999999999998e-135,380.0,270,0.9666666666666667,<=>
RPE_RS09200,ACXYSJ_16300,86.842,532,70,0,1,532,1,532,0.0,879.0,532,1.0,<=>
RPE_RS20375,ACXYSJ_19490,91.705,217,18,0,1,217,1,217,6.929999999999999e-140,387.0,217,1.0,<=>
RPE_RS01535,ACXYSJ_24125,87.132,272,27,2,1,272,1,264,1.4400000000000001e-157,436.0,272,1.0,<=>
RPE_RS18915,ACXYSJ_07130,80.827,266,51,0,1,266,1,266,9.600000000000001e-163,449.0,266,1.0,<=>
RPE_RS09735,ACXYSJ_15750,80.528,303,58,1,1,303,1,302,0.0,503.0,303,1.0,<=>
RPE_RS21630,ACXYSJ_04750,49.319,367,179,4,1,362,1,365,2.7e-116,339.0,366,1.0027322404371584,<=>
RPE_RS16180,ACXYSJ_21820,40.909,374,208,4,403,764,4,376,2.4500000000000002e-86,276.0,774,0.48320413436692505,<=>
RPE_RS03220,ACXYSJ_02530,76.752,628,138,2,1,627,1,621,0.0,969.0,627,1.0015948963317385,<=>
RPE_RS23010,ACXYSJ_05720,64.122,131,47,0,1,131,1,131,1.37e-49,152.0,131,1.0,<=>
RPE_RS23315,ACXYSJ_00465,61.081,370,144,0,1,370,1,370,4.54e-162,456.0,371,0.9973045822102425,<=>
RPE_RS01615,ACXYSJ_24205,71.271,181,46,1,95,275,95,269,7.609999999999999e-89,262.0,275,0.6581818181818182,<=>
RPE_RS22815,ACXYSJ_21655,71.214,667,192,0,16,682,1,667,0.0,884.0,682,0.9780058651026393,<=>
RPE_RS06715,ACXYSJ_06315,89.209,278,30,0,1,278,1,278,0.0,516.0,278,1.0,<=>
RPE_RS09605,ACXYSJ_15910,48.148,81,30,2,26,94,26,106,2.86e-17,67.8,94,0.8617021276595744,<=>
RPE_RS21965,ACXYSJ_20535,86.111,324,40,2,3,326,9,327,0.0,554.0,326,0.9938650306748467,<=>
RPE_RS24405,ACXYSJ_22315,83.067,313,49,1,1,313,1,309,0.0,543.0,313,1.0,<=>
RPE_RS04375,ACXYSJ_04570,69.286,280,85,1,1,280,1,279,1.8599999999999998e-140,395.0,282,0.9929078014184397,<=>
RPE_RS12085,ACXYSJ_12120,45.395,152,62,5,11,151,2,143,2.71e-32,109.0,157,0.9681528662420382,<=>
RPE_RS06075,ACXYSJ_07170,38.889,72,44,0,113,184,405,476,7.1e-08,50.8,334,0.2155688622754491,->
RPE_RS21405,ACXYSJ_06670,80.193,934,161,4,1,930,1,914,0.0,1452.0,937,0.9967982924226254,->
RPE_RS20670,ACXYSJ_17815,55.769,52,21,2,17,67,6,56,4.5e-11,51.6,98,0.5306122448979592,<=>
RPE_RS03115,ACXYSJ_22685,31.313,99,57,2,105,195,177,272,9.89e-07,45.1,198,0.5,->
RPE_RS23870,ACXYSJ_22645,75.806,186,41,1,1,182,1,186,5.52e-97,276.0,182,1.021978021978022,<=>
RPE_RS19450,ACXYSJ_18875,31.741,293,199,1,37,328,37,329,1.17e-47,160.0,331,0.8851963746223565,->
RPE_RS08065,ACXYSJ_17120,79.798,396,80,0,1,396,1,396,0.0,619.0,398,0.9949748743718593,<=>
RPE_RS19945,ACXYSJ_10085,42.5,120,67,1,5,122,2,121,1.47e-22,92.4,239,0.502092050209205,->
RPE_RS13870,ACXYSJ_12610,100.0,83,0,0,1,83,1,83,1.41e-59,173.0,83,1.0,<=>
RPE_RS02125,ACXYSJ_24470,80.142,141,28,0,1,141,1,141,1.83e-84,241.0,143,0.986013986013986,<=>
RPE_RS20490,ACXYSJ_19600,86.719,128,17,0,1,128,1,128,5.63e-81,231.0,128,1.0,<=>
RPE_RS02240,ACXYSJ_01910,78.199,211,46,0,1,211,1,211,2.04e-110,312.0,212,0.9952830188679245,<=>
RPE_RS26210,ACXYSJ_06930,34.234,111,61,1,4,114,426,524,1.7e-13,63.2,137,0.8102189781021898,->
RPE_RS22720,ACXYSJ_05110,35.814,215,129,4,403,613,412,621,1.11e-30,125.0,663,0.32428355957767724,<=>
RPE_RS08190,ACXYSJ_01545,83.333,66,11,0,1,66,1,66,6.8900000000000005e-37,115.0,68,0.9705882352941176,<=>
RPE_RS03005,ACXYSJ_18200,82.526,578,101,0,1,578,1,578,0.0,952.0,578,1.0,<=>
RPE_RS07185,ACXYSJ_05655,75.273,275,68,0,4,278,8,282,6.55e-139,390.0,278,0.9892086330935251,<=>
RPE_RS26125,ACXYSJ_15990,64.0,50,17,1,1,49,1,50,1.7e-16,62.8,51,0.9803921568627451,<=>
RPE_RS01515,ACXYSJ_24105,80.226,177,35,0,1,177,1,177,8.15e-107,300.0,179,0.9888268156424581,<=>
RPE_RS19950,ACXYSJ_02545,39.167,120,57,6,286,395,369,482,7.7e-09,54.3,398,0.3015075376884422,->
RPE_RS01720,ACXYSJ_00840,83.582,268,44,0,1,268,1,268,1.29e-153,426.0,274,0.9781021897810219,<=>
RPE_RS10170,ACXYSJ_07605,84.566,311,47,1,1,311,1,310,0.0,562.0,311,1.0,<=>
RPE_RS03150,ACXYSJ_13995,74.967,759,185,3,7,762,4,760,0.0,1166.0,766,0.9908616187989556,<=>
RPE_RS07455,ACXYSJ_08545,47.792,385,192,5,142,518,422,805,1.15e-94,302.0,521,0.7389635316698656,->
RPE_RS04480,ACXYSJ_22945,80.288,416,82,0,1,416,1,416,0.0,717.0,428,0.9719626168224299,<=>
RPE_RS21110,ACXYSJ_17940,92.672,232,17,0,1,232,1,232,5.57e-159,437.0,232,1.0,<=>
RPE_RS18270,ACXYSJ_01120,80.234,769,144,3,1,761,1,769,0.0,1290.0,764,1.006544502617801,<=>
RPE_RS17500,ACXYSJ_21165,35.465,172,107,3,88,257,126,295,2.2700000000000002e-26,102.0,281,0.6120996441281139,<=>
RPE_RS24410,ACXYSJ_22320,81.975,405,72,1,1,405,1,404,0.0,655.0,405,1.0,<=>
RPE_RS21935,ACXYSJ_01230,29.054,148,98,3,39,180,15,161,2.81e-05,41.6,445,0.3325842696629214,->
RPE_RS16095,ACXYSJ_06585,31.268,355,221,12,5,353,8,345,4.8e-35,129.0,397,0.8942065491183879,->
RPE_RS15810,ACXYSJ_14255,62.633,471,171,2,1,466,1,471,0.0,572.0,471,1.0,<=>
RPE_RS23575,ACXYSJ_03280,78.161,261,57,0,1,261,1,261,1.14e-159,441.0,263,0.9923954372623575,<=>
RPE_RS00765,ACXYSJ_02340,81.022,274,51,1,1,274,1,273,1.39e-152,424.0,274,1.0,<=>
RPE_RS03960,ACXYSJ_01190,60.645,155,56,3,16,170,19,168,1.5599999999999998e-54,167.0,173,0.8959537572254336,<=>
RPE_RS14885,ACXYSJ_13555,82.927,123,21,0,1,123,1,123,7.630000000000001e-72,207.0,123,1.0,<=>
RPE_RS19470,ACXYSJ_23760,85.057,87,13,0,56,142,1,87,5.97e-39,129.0,276,0.31521739130434784,<=>
RPE_RS17435,ACXYSJ_18085,67.112,374,112,3,1,366,1,371,1.68e-169,474.0,366,1.0218579234972678,<=>
RPE_RS23120,ACXYSJ_23400,44.719,890,479,6,9,890,11,895,0.0,699.0,897,0.992196209587514,<=>
RPE_RS16525,ACXYSJ_10440,71.138,835,229,3,26,850,2,834,0.0,1215.0,850,0.9823529411764705,<=>
RPE_RS06640,ACXYSJ_06235,79.688,512,103,1,1,511,1,512,0.0,848.0,511,1.0019569471624266,<=>
RPE_RS23170,ACXYSJ_18880,27.219,169,122,1,91,259,73,240,5.68e-10,55.8,280,0.6035714285714285,->
RPE_RS01235,ACXYSJ_01785,79.195,149,31,0,28,176,27,175,1.0499999999999999e-89,257.0,176,0.8465909090909091,<=>
RPE_RS19090,ACXYSJ_06895,52.055,292,133,2,1,285,1,292,4.06e-87,259.0,289,1.0103806228373702,<=>
RPE_RS11230,ACXYSJ_23555,78.629,496,106,0,1,496,1,496,0.0,738.0,496,1.0,<=>
RPE_RS13175,ACXYSJ_11765,38.0,50,31,0,5,54,7,56,1.06e-09,47.0,75,0.6666666666666666,->
RPE_RS20470,ACXYSJ_19580,91.202,466,40,1,1,466,1,465,0.0,741.0,467,0.9978586723768736,<=>
RPE_RS17270,ACXYSJ_07630,42.105,171,93,3,217,385,451,617,7.720000000000001e-29,115.0,390,0.43846153846153846,->
RPE_RS21045,ACXYSJ_17885,77.329,322,73,0,2,323,3,324,2.14e-159,447.0,344,0.936046511627907,<=>
RPE_RS18680,ACXYSJ_12335,35.057,174,98,6,2,166,55,222,1.61e-14,67.8,179,0.9720670391061452,->
RPE_RS15225,ACXYSJ_12365,83.088,136,22,1,1,135,1,136,2.31e-78,225.0,138,0.9855072463768116,<=>
RPE_RS15340,ACXYSJ_14355,91.667,252,21,0,1,252,1,252,3.14e-174,477.0,252,1.0,<=>
RPE_RS00760,ACXYSJ_02335,74.713,87,22,0,1,87,1,87,1.25e-46,142.0,103,0.8446601941747572,<=>
RPE_RS00230,ACXYSJ_23245,78.641,103,22,0,2,104,1,103,6.869999999999999e-54,161.0,109,0.944954128440367,<=>
RPE_RS19080,ACXYSJ_13735,30.769,130,79,4,45,170,55,177,1.93e-06,46.6,428,0.3037383177570093,<=>
RPE_RS09140,ACXYSJ_07050,86.563,387,48,1,1,383,1,387,0.0,706.0,383,1.010443864229765,<=>
RPE_RS17540,ACXYSJ_20340,27.95,161,96,6,2,145,3,160,0.00017,40.4,406,0.39655172413793105,->
RPE_RS01815,ACXYSJ_00730,64.273,557,188,4,200,750,100,651,0.0,644.0,750,0.7426666666666667,<=>
RPE_RS14260,ACXYSJ_18800,35.424,271,157,9,21,290,22,275,2.84e-29,112.0,403,0.6724565756823822,->
RPE_RS03010,ACXYSJ_18195,75.61,82,20,0,1,82,1,82,4.650000000000001e-44,134.0,82,1.0,<=>
RPE_RS18805,ACXYSJ_07265,62.5,200,75,0,10,209,10,209,4.35e-86,251.0,214,0.9345794392523364,<=>
RPE_RS17965,ACXYSJ_09010,92.149,242,18,1,1,241,1,242,1.3199999999999998e-165,454.0,241,1.004149377593361,<=>
RPE_RS16425,ACXYSJ_10825,91.169,770,68,0,1,770,1,770,0.0,1358.0,770,1.0,<=>
RPE_RS22655,ACXYSJ_21390,70.27,74,22,0,3,76,4,77,1.6e-33,107.0,77,0.961038961038961,<=>
RPE_RS16740,ACXYSJ_10300,79.412,204,41,1,1,203,1,204,5.87e-109,308.0,209,0.9760765550239234,<=>
RPE_RS13460,ACXYSJ_21475,78.752,673,140,2,1,673,1,670,0.0,1089.0,675,0.997037037037037,<=>
RPE_RS17285,ACXYSJ_08545,33.913,115,53,3,345,438,542,654,2.18e-07,50.4,455,0.25274725274725274,->
RPE_RS20380,ACXYSJ_19495,88.559,236,27,0,1,236,1,236,1.7000000000000002e-157,434.0,246,0.959349593495935,<=>
RPE_RS20435,ACXYSJ_19545,84.663,163,25,0,1,163,1,163,2.95e-88,252.0,163,1.0,<=>
RPE_RS21030,ACXYSJ_17870,84.718,373,57,0,1,373,1,373,0.0,667.0,373,1.0,<=>
RPE_RS02545,ACXYSJ_11380,73.05,141,38,0,11,151,8,148,2.37e-76,222.0,162,0.8703703703703703,<=>
RPE_RS12755,ACXYSJ_11230,74.051,158,40,1,1,157,1,158,1.2300000000000001e-79,231.0,176,0.8977272727272727,<=>
RPE_RS00645,ACXYSJ_01455,66.304,276,91,2,30,304,3,277,5.069999999999999e-137,386.0,304,0.9078947368421053,<=>
RPE_RS11580,ACXYSJ_08465,50.746,134,62,3,1,131,9,141,3.2699999999999998e-40,129.0,137,0.9781021897810219,<=>
RPE_RS14165,ACXYSJ_06115,36.667,210,127,2,1,204,9,218,2.7299999999999996e-42,139.0,211,0.995260663507109,->
RPE_RS06885,ACXYSJ_04790,74.627,67,16,1,8,74,7,72,5.24e-32,103.0,74,0.9054054054054054,<=>
RPE_RS17155,ACXYSJ_09885,65.948,232,79,0,37,268,22,253,1.64e-111,320.0,275,0.8436363636363636,<=>
RPE_RS15650,ACXYSJ_05975,60.435,230,90,1,1,229,1,230,3.09e-92,268.0,235,0.9787234042553191,<=>
RPE_RS07825,ACXYSJ_17330,72.365,351,97,0,1,351,1,351,0.0,526.0,357,0.9831932773109243,<=>
RPE_RS20520,ACXYSJ_19635,65.412,558,152,13,1,540,1,535,0.0,646.0,540,1.0333333333333334,<=>
RPE_RS06750,ACXYSJ_06350,55.056,89,40,0,1,89,4,92,1.9600000000000001e-31,103.0,89,1.0,<=>
RPE_RS16800,ACXYSJ_10225,84.354,147,22,1,4,150,4,149,1.3200000000000001e-77,224.0,150,0.98,<=>
RPE_RS20410,ACXYSJ_19520,66.551,864,288,1,24,886,4,867,0.0,1187.0,895,0.9653631284916201,<=>
RPE_RS00155,ACXYSJ_23135,70.619,194,56,1,1,193,1,194,1.16e-93,268.0,193,1.005181347150259,<=>
RPE_RS08385,ACXYSJ_16860,57.143,56,24,0,3,58,2,57,1.55e-19,70.9,60,0.9333333333333333,<=>
RPE_RS09305,ACXYSJ_16190,42.478,113,65,0,1,113,1,113,1.7e-26,92.4,115,0.9826086956521739,->
RPE_RS08700,ACXYSJ_19945,66.547,278,93,0,1,278,1,278,9.039999999999999e-137,384.0,278,1.0,<=>
RPE_RS17105,ACXYSJ_09960,77.113,284,65,0,1,284,1,284,2.5e-162,449.0,284,1.0,<=>
RPE_RS09930,ACXYSJ_15575,83.738,535,83,2,1,535,1,531,0.0,863.0,535,1.0,<=>
RPE_RS08140,ACXYSJ_17040,74.677,387,97,1,1,387,12,397,0.0,571.0,387,1.0,<=>
RPE_RS01270,ACXYSJ_01755,76.645,304,64,3,1,300,1,301,1.42e-152,427.0,320,0.95,<=>
RPE_RS11305,ACXYSJ_15125,86.09,532,74,0,1,532,1,532,0.0,970.0,534,0.9962546816479401,<=>
RPE_RS03095,ACXYSJ_18125,53.876,258,119,0,17,274,13,270,3.9e-96,281.0,274,0.9416058394160584,<=>
RPE_RS12825,ACXYSJ_11295,84.585,253,39,0,1,253,1,253,2.35e-154,427.0,253,1.0,<=>
RPE_RS11810,ACXYSJ_08715,68.586,191,55,1,39,224,45,235,7.36e-81,239.0,224,0.8526785714285714,<=>
RPE_RS06195,ACXYSJ_23320,70.588,306,89,1,1,306,1,305,3.2900000000000004e-154,431.0,308,0.9935064935064936,<=>
RPE_RS04260,ACXYSJ_15655,81.481,27,5,0,1,27,1,27,6.35e-11,47.0,27,1.0,<=>
RPE_RS14380,ACXYSJ_12005,74.051,316,76,4,1,311,1,315,2.42e-155,434.0,311,1.0160771704180065,<=>
RPE_RS06560,ACXYSJ_06180,84.597,409,63,0,1,409,1,409,0.0,733.0,410,0.9975609756097561,<=>
RPE_RS23795,ACXYSJ_04350,81.507,146,27,0,3,148,8,153,8.600000000000001e-88,250.0,154,0.948051948051948,<=>
RPE_RS08650,ACXYSJ_19995,79.612,103,21,0,1,103,1,103,7.39e-54,160.0,103,1.0,<=>
RPE_RS17020,ACXYSJ_10035,80.0,115,23,0,1,115,1,115,1.9800000000000001e-59,176.0,115,1.0,<=>
RPE_RS08440,ACXYSJ_16800,70.825,497,144,1,1,497,3,498,0.0,648.0,497,1.0,<=>
RPE_RS18050,ACXYSJ_22205,48.077,156,76,4,1,152,38,192,2.13e-36,122.0,155,1.0064516129032257,->
RPE_RS22110,ACXYSJ_20695,70.745,188,54,1,1,187,1,188,4.27e-85,246.0,187,1.0053475935828877,<=>
RPE_RS20155,ACXYSJ_19055,79.874,159,32,0,35,193,1,159,3.9e-79,230.0,193,0.8238341968911918,<=>
RPE_RS02140,ACXYSJ_02000,84.878,205,31,0,1,205,1,205,2.43e-131,364.0,205,1.0,<=>
RPE_RS11225,ACXYSJ_23550,86.0,200,28,0,9,208,10,209,6.09e-121,338.0,208,0.9615384615384616,<=>
